课程名称,课程代码,课程类别,授课语言,授课教师,计分方式,学分,上课信息,容量/已选,开课学院
材料科学与工程基础,MSE001,专业基础课,英文,孙大陟,十三级制,3.0,"1-15单周,星期三第3-4节 一教324; 1-16周,星期五第3-4节 一教324",40/2,材料科学与工程系
材料科学与工程基础实验,MSE002,专业基础课,英文,"章剑波,王海鸥,李慧丽,李艳艳",十三级制,1.0,"2-16双周,星期一第5-8节 慧园2栋303B实验室",30/2,材料科学与工程系
材料科学与工程基础实验,MSE002,专业基础课,双语,"章剑波,王海鸥,李慧丽,李艳艳",十三级制,1.0,"2-16双周,星期二第5-8节 慧园2栋303B实验室",30/7,材料科学与工程系
奇幻材料,MSE103,专业选修课,双语,"王海鸥,李慧丽,李艳艳,章剑波",十三级制,1.0,"1-16周,星期五第3-4节 慧园2栋405B实验室",30/4,材料科学与工程系
晶体学,MSE203,专业基础课,双语,程春,十三级制,2.0,"1-16周,星期三第7-8节 一教305",30/9,材料科学与工程系
晶体学,MSE203,专业基础课,英文,程春,十三级制,2.0,"1-16周,星期五第5-6节 一教305",30/0,材料科学与工程系
工程电路与电子基础,MSE205,专业基础课,双语,何祝兵,十三级制,3.0,"1-15单周,星期二第3-4节 一教125; 1-16周,星期四第3-4节 一教125",60/9,材料科学与工程系
工程数学物理方法,MSE207,专业基础课,双语,李磊,十三级制,3.0,"1-15单周,星期一第5-6节 一教304; 1-16周,星期三第5-6节 一教304",30/4,材料科学与工程系
材料化学,MSE301,专业基础课,双语,田雷蕾,十三级制,3.0,"1-16周,星期一第1-2节 一教225; 1-15单周,星期四第1-2节 一教225",40/6,材料科学与工程系
材料化学,MSE301,专业基础课,双语,王金龙,十三级制,3.0,"1-16周,星期四第7-8节 一教226; 2-16双周,星期二第7-8节 一教226",40/6,材料科学与工程系
材料学综合实验I,MSE307,专业基础课,英文,"李慧丽,王海鸥,李艳艳,章剑波",十三级制,4.0,"1-16周,星期三第1-8节 慧园2栋407A实验室",25/6,材料科学与工程系
材料学综合实验I,MSE307,专业基础课,双语,"李慧丽,王海鸥,李艳艳,章剑波",十三级制,4.0,"1-16周,星期三第1-8节 慧园2栋407B实验室",25/3,材料科学与工程系
陶瓷材料,MSE317,专业核心课,英文,任富增,十三级制,3.0,"1-16周,星期五第3-4节 一教526; 2-16双周,星期二第3-4节 一教525",60/8,材料科学与工程系
金属材料A,MSE319,专业核心课,英文,叶飞,十三级制,3.0,"1-16周,星期一第9-10节 一教225; 1-15单周,星期三第9-10节 一教225",60/4,材料科学与工程系
金属材料A,MSE319,专业核心课,双语,罗光富,十三级制,3.0,"1-16周,星期四第5-6节 一教226; 2-16双周,星期二第5-6节 一教226",30/5,材料科学与工程系
有机功能材料,MSE325,专业选修课,双语,WANG HSINGLIN(王湘麟),十三级制,3.0,"1-16周,星期四第9-10节 一教326; 2-16双周,星期二第7-8节 一教326",40/2,材料科学与工程系
电化学基础,MSE332,专业选修课,英文,温瑞涛,十三级制,3.0,"1-15单周,星期二第3-4节 一教426; 1-16周,星期四第3-4节 一教526",40/4,材料科学与工程系
光电信息材料与器件综合实验I,MSE333,专业核心课,英文,"王海鸥,李慧丽,李艳艳,章剑波",十三级制,4.0,"1-16周,星期三第1-8节 慧园2栋407A实验室",15/1,材料科学与工程系
应用固体物理,MSE335,专业基础课,双语,邬家臻,十三级制,3.0,"1-16周,星期四第5-6节 一教426; 2-16双周,星期二第5-6节 一教426",40/3,材料科学与工程系
材料科学与工程高等实验I,MSE345,专业核心课,英文,"李艳艳,李慧丽",十三级制,1.0,"1-15单周,星期一第5-8节 慧园2栋405A实验室",25/3,材料科学与工程系
材料科学与工程高等实验I,MSE345,专业核心课,双语,"李艳艳,李慧丽",十三级制,1.0,"1-15单周,星期二第5-8节 慧园2栋405A实验室",25/4,材料科学与工程系
现代材料科学与技术前沿讲座,MSE347,专业选修课,双语,"韩晓东,王芳",十三级制,1.0,"1-15单周,星期一第7-8节 一教108",60/1,材料科学与工程系
电子信息材料与器件,MSE356,专业选修课,英文,钟锦辉,十三级制,3.0,"1-15单周,星期二第3-4节 一教403; 1-16周,星期五第1-2节 一教403",40/1,材料科学与工程系
显微学基础与技术,MSE359,专业选修课,英文,田原,十三级制,3.0,"1-15单周,星期二第1-2节 一教426; 1-16周,星期五第5-6节 一教426",30/0,材料科学与工程系
材料有限元基础与AI设计,MSE406,专业选修课,双语,罗光富,十三级制,3.0,"1-16周,星期一第5-6节 一教426; 1-15单周,星期四第9-10节 一教426",40/0,材料科学与工程系
先进薄膜制备技术,MSE407,专业选修课,英文,何振,十三级制,3.0,"1-16周,星期五第9-10节 一教325; 2-16双周,星期三第9-10节 一教325",40/4,材料科学与工程系
封装材料与技术,MSE410,专业选修课,双语,于严淏,十三级制,3.0,"1-16周,星期二第9-10节 一教304; 2-16双周,星期四第9-10节 一教304",40/3,材料科学与工程系
工程电路设计,MSE412,专业选修课,双语,"章剑波,王海鸥",十三级制,2.0,"1-16周,星期五第5-8节 慧园2栋303A实验室",20/0,材料科学与工程系
3D打印及激光先进制造,MSE413,专业选修课,英文,严明,十三级制,3.0,"1-16周,星期一第3-4节 一教403; 1-15单周,星期四第1-2节 一教403",40/3,材料科学与工程系
材料显微科学技术与应用前沿讲座,MSE416,专业选修课,双语,"韩晓东,安子冰,王芳",二级制,1.0,"2-16双周,星期一第7-8节 一教108",60/2,材料科学与工程系
量子硬件,NCE5007,专业选修课,中文,张浩,等级制,3.0,"1-16周,星期一第7-8节 智华楼406; 1-15单周,星期三第3-4节 智华楼406",40/0,半导体学院（国家卓越工程师学院）
海洋科学趣谈,OCE204,专业选修课,中文,范陆,十三级制,1.0,"1-15单周,星期三第3-4节 一教305",30/2,海洋科学与工程系
工程数学与数值计算,OCE214,专业基础课,双语,林观,十三级制,4.0,"1-16周,星期三第7-8节 一教304; 1-16周,星期五第3-4节 一教304",30/1,海洋科学与工程系
工程力学,OCE215,专业基础课,英文,JIAN FEI CHEN（陈建飞）,十三级制,4.0,"1-16周,星期二第3-4节 一教322; 1-16周,星期四第3-4节 一教322",30/1,海洋科学与工程系
海洋环境与灾害,OCE216,专业基础课,中文,余锡平,十三级制,2.0,"1-16周,星期三第9-10节 一教125",30/3,海洋科学与工程系
大气科学导论,OCE301,专业核心课,双语,李莹,十三级制,3.0,"1-15单周,星期一第3-4节 智华楼114; 1-16周,星期四第5-6节 智华楼114",20/0,海洋科学与工程系
化学海洋学,OCE307,专业核心课,双语,李芯芯,十三级制,3.0,"1-15单周,星期二第1-2节 一教125; 1-16周,星期四第1-2节 一教125",20/0,海洋科学与工程系
结构分析,OCE323,专业基础课,双语,侯超,十三级制,3.0,"1-16周,星期一第5-6节 一教125; 2-16双周,星期三第5-6节 一教125",30/1,海洋科学与工程系
土力学实验,OCE327,专业核心课,双语,"王誉泽,冯伟强,傅勇",十三级制,1.0,"1-15单周,星期二第5-8节 工学院南楼245",30/0,海洋科学与工程系
地球科学多维数据分析,OCE340,专业核心课,双语,展鹏,十三级制,3.0,"1-16周,星期一第7-8节 智华楼114; 1-15单周,星期三第5-6节 智华楼114",30/1,海洋科学与工程系
海洋工程规划与设计,OCE341,专业核心课,双语,李晔,十三级制,3.0,"1-16周,星期五第5-6节 一教403; 2-16双周,星期三第3-4节 一教403",30/1,海洋科学与工程系
工程管理与智能建造,OCE342,专业核心课,双语,傅勇,十三级制,3.0,"1-16周,星期四第9-10节 一教125; 2-16双周,星期二第9-10节 一教125",30/1,海洋科学与工程系
海洋地球物理学,OCE401,专业核心课,中文,杨挺,十三级制,3.0,"1-16周,星期二第5-6节 一教304; 2-16双周,星期五第1-2节 一教304",30/1,海洋科学与工程系
极端环境生命过程,OCE411,专业选修课,中文,范陆,十三级制,2.0,"1-16周,星期四第3-4节 一教304",30/0,海洋科学与工程系
生物同位素科学,OCE423,专业核心课,双语,周友平,十三级制,3.0,"1-16周,星期五第7-8节 一教403; 2-16双周,星期二第7-8节 一教403",30/0,海洋科学与工程系
综合物理实验,PHY201-15,专业基础课,双语,"王才林,杨珺,徐婷婷",十三级制,2.0,"1-2周,星期一第5-8节 一教526; 3-16周,星期一第5-8节 理学院P3117",60/1,物理系
综合物理实验,PHY201-15,专业基础课,双语,"王才林,邓冬梅,王晓峰,陈佶",十三级制,2.0,"1-2周,星期二第5-8节 一教526; 3-16周,星期二第5-8节 理学院P3117",60/3,物理系
数学物理方法,PHY203-15,专业基础课,双语,徐世庆,十三级制,4.0,"1-16周,星期三第7-8节 智华楼103; 1-16周,星期五第7-8节 智华楼103",80/7,物理系
热力学与统计物理I,PHY204,专业基础课,双语,岳长明,十三级制,3.0,"1-16周,星期三第9-10节 商学院101; 1-15单周,星期五第1-2节 商学院101",52/0,物理系
分析力学,PHY205-15,专业基础课,双语,梅佳伟,十三级制,3.0,"1-16周,星期一第3-4节 智华楼205; 1-15单周,星期三第5-6节 智华楼205",82/5,物理系
量子力学I,PHY206-15,专业基础课,双语,黄丽,十三级制,3.0,"1-16周,星期五第5-6节 智华楼302; 2-16双周,星期三第5-6节 智华楼302",50/1,物理系
电动力学I,PHY207-15,专业基础课,双语,黄明远,十三级制,3.0,"1-16周,星期五第3-4节 智华楼202; 2-16双周,星期三第3-4节 智华楼202",80/5,物理系
原子物理学,PHY210,专业基础课,双语,杨兵,十三级制,3.0,"1-16周,星期二第3-4节 商学院104; 2-16双周,星期四第3-4节 商学院104",80/8,物理系
数学物理方法（H）,PHY213,专业基础课,双语,王克东,十三级制,4.0,"1-16周,星期二第9-10节 智华楼105; 1-16周,星期四第9-10节 智华楼105",6/5,物理系
综合物理实验（H）,PHY231,专业基础课,双语,杨兵,十三级制,2.0,"1周,星期一第5-8节 智华楼113; 2-16周,星期一第5-8节 理学院PB1076实验室",5/1,物理系
研究型物理实验,PHY301,专业核心课,双语,"陈佶,杨珺,王才林,张欢,张贤高,邓冬梅,王晓峰,徐婷婷,邵明珍,曾孝奇,邵明珍,何佳清,杨珺",十三级制,3.0,"1-2周,星期四第3-8节 理学院P1078报告厅; 3-11周,星期四第3-8节 理学院P3118; 12-15周,星期四第3-8节 理学院P4079实验室; 16周,星期四第3-8节 一教326",80/11,物理系
统计物理II,PHY303,专业核心课,双语,许志芳,十三级制,3.0,"1-16周,星期一第5-6节 智华楼205; 2-16双周,星期三第5-6节 智华楼205",82/10,物理系
量子力学II,PHY305,专业核心课,双语,卢海舟,十三级制,3.0,"1-16周,星期一第3-4节 商学院104; 1-15单周,星期三第3-4节 商学院104",82/12,物理系
近代光学,PHY307,专业核心课,双语,陈洁菲,十三级制,3.0,"1-16周,星期一第7-8节 智华楼102; 1-15单周,星期三第5-6节 智华楼102",80/7,物理系
固体物理,PHY321-15,专业核心课,双语,徐虎,十三级制,4.0,"1-16周,星期二第3-4节 智华楼203; 1-16周,星期五第3-4节 智华楼203",82/10,物理系
亚原子物理前沿及交叉,PHY380,专业选修课,双语,柳卫平,十三级制,3.0,"1-16周,星期三第9-11节 智华楼104",50/1,物理系
量子信息,PHY441,专业选修课,双语,JINGYUN FAN（范靖云）,十三级制,3.0,"1-16周,星期三第7-8节 智华楼301; 1-15单周,星期五第5-6节 智华楼301",40/1,物理系
高等量子力学,PHY5001,专业基础课,英文,叶飞,等级制,4.0,"1-16周,星期一第7-8节 一教110; 1-16周,星期三第7-8节 一教107",120/7,物理系
高等统计物理,PHY5003,专业基础课,英文,叶飞,等级制,3.0,"1-16周,星期一第5-6节 一教227; 2-16双周,星期三第5-6节 一教227",60/6,物理系
高等固体物理,PHY5004,专业必修课,中文,孙煜杰,等级制,4.0,"1-16周,星期二第1-2节 智华楼205; 1-16周,星期四第1-2节 智华楼205",70/1,物理系
密度泛函方法和固态电子结构,PHY5009,专业核心课,中文,张文清,等级制,3.0,"1-15单周,星期一第3-4节 智华楼212; 1-16周,星期三第3-4节 智华楼212",30/0,物理系
薄膜物理,PHY5010,专业选修课,英文,王干,等级制,3.0,"1-15单周,星期三第5-6节 智华楼211; 1-16周,星期五第3-4节 智华楼211",30/3,物理系
先进电子显微学,PHY5013,专业选修课,英文,林君浩,等级制,3.0,"1-16周,星期二第7-8节 智华楼213; 2-16双周,星期四第7-10节 分析测试中心109实验室",30/0,物理系
量子场论导论,PHY5030,专业核心课,英文,SEBASTIAN GARCIA SAENZ,等级制,4.0,"1-16周,星期二第7-8节 智华楼308; 1-16周,星期五第3-4节 智华楼308",40/1,物理系
微纳结构加工,PHY5031,专业选修课,中文,何洪涛,等级制,2.0,"1-15单周,星期二第5-6节 智华楼211; 1-16周,星期五第5-6节 理学院P5092实验室",30/0,物理系
信息光学,PHY5055,专业选修课,中文,王取泉,等级制,3.0,"1-16周,星期二第5-6节 智华楼308; 1-15单周,星期五第5-6节 智华楼308",20/0,物理系
非线性光学原理,PHY5056,专业选修课,英文,戴亚南,等级制,3.0,"1-16周,星期五第3-4节 智华楼213; 2-16双周,星期二第3-4节 智华楼213",20/0,物理系
原子核物理实验方法,PHY5060,专业核心课,中文,陈洁,等级制,3.0,"1-16周,星期二第5-6节 智华楼212; 2-16双周,星期五第5-6节 智华楼212",30/0,物理系
凝聚态物理实用方法：从发现到发表,PHY5063,专业选修课,中文,殷嘉鑫,等级制,3.0,"1-16周,星期一第3-4节 智华楼310; 1-15单周,星期四第7-8节 智华楼310",30/0,物理系
复杂系统物理学：用于理解危机、创新、智能、生命与市场的理论框架、方法与机制,PHY5065,专业选修课,英文,DIDIER PAUL CHARLES ROBERT SORNETTE,等级制,4.0,"1-16周,星期二第3-4节 智华楼212; 1-16周,星期五第7-8节 智华楼212",30/3,物理系
物理中的群论,PHY5067,专业必修课,中文,刘奇航,等级制,3.0,"1-16周,星期三第9-11节 智华楼107",120/2,物理系
控制工程数学基础,SDM234,专业基础课,双语,徐翔,十三级制,4.0,"1-16周,星期一第7-8节 智华楼208; 1-16周,星期三第9-10节 智华楼208",130/14,自动化与智能制造学院
电子技术基础,SDM244,专业基础课,双语,"胡颀,尉进",十三级制,4.0,"1-16周,星期五第5-6节 创园10栋402; 主任务: 1-16周,星期二第5-6节 智华楼208; 2-16双周,星期五第1-2节 智华楼208",43/9,自动化与智能制造学院
电子技术基础,SDM244,专业基础课,双语,"胡颀,尉进",十三级制,4.0,"1-16周,星期五第7-8节 创园10栋402; 主任务: 1-16周,星期二第5-6节 智华楼208; 2-16双周,星期五第1-2节 智华楼208",43/1,自动化与智能制造学院
电子技术基础,SDM244,专业基础课,双语,尉进,十三级制,4.0,"1-16周,星期四第3-4节 创园10栋402; 主任务: 1-16周,星期二第5-6节 智华楼208; 2-16双周,星期五第1-2节 智华楼208",43/4,自动化与智能制造学院
信号与线性系统分析,SDM246,专业基础课,双语,周琳,十三级制,3.0,"1-16周,星期五第3-4节 一教107; 2-16双周,星期三第1-2节 一教107",130/13,自动化与智能制造学院
C/C++程序设计基础,SDM252,专业基础课,英文,刘涛,十三级制,3.0,"1-16周,星期三第5-6节 智华楼108; 1-16周,星期五第9-10节 智华楼508机房",130/20,自动化与智能制造学院
人工智能与机器学习,SDM274,专业基础课,双语,林志赟,十三级制,3.0,"1-16周,星期一第3-4节 一教111; 1-15单周,星期三第1-2节 一教111",88/14,自动化与智能制造学院
智能控制科学创新实践II,SDM302,实践,双语,陈园,十三级制,1.0,"1-16周,星期六第1-2节 无地点",100/17,自动化与智能制造学院
智能制造与设计,SDM313,专业核心课,双语,熊异,十三级制,3.0,"1-16周,星期三第7-8节 创园1栋303设计工作坊; 1-16周,星期三第9-10节 创园1栋303设计工作坊",40/2,自动化与智能制造学院
计算设计,SDM315,专业核心课,双语,岳天奇,十三级制,3.0,"1-16周,星期五第5-6节 创园1栋302学创大教室; 1-16周,星期五第7-8节 创园1栋302学创大教室",28/1,自动化与智能制造学院
产品质量管理,SDM322,专业基础课,双语,李洪飞,十三级制,3.0,"1-16周,星期一第5-6节 创园1栋303设计工作坊; 1-16周,星期五第9-10节 创园1栋303设计工作坊",40/1,自动化与智能制造学院
微机原理与嵌入式系统,SDM358,专业基础课,双语,"尉进,袁伟杰",十三级制,3.0,"1-16周,星期二第7-8节 创园10栋402; 主任务: 1-16周,星期一第9-10节 一教108",44/7,自动化与智能制造学院
微机原理与嵌入式系统,SDM358,专业基础课,双语,"尉进,袁伟杰",十三级制,3.0,"1-16周,星期二第9-10节 创园10栋402; 主任务: 1-16周,星期一第9-10节 一教108",44/8,自动化与智能制造学院
现代控制理论及应用,SDM364,专业核心课,双语,王莉莉,十三级制,3.0,"1-16周,星期二第5-6节 一教427; 2-16双周,星期四第5-6节 一教427",88/13,自动化与智能制造学院
凸优化及其在机器学习中的应用,SDM368,专业选修课,双语,吴旭阳,十三级制,3.0,"1-16周,星期一第7-8节 一教427; 2-16双周,星期三第5-6节 一教427",88/7,自动化与智能制造学院
大数据,SDM371,专业选修课,英文,郑晓晨,十三级制,3.0,"1-16周,星期二第1-2节 创园1栋303设计工作坊; 1-16周,星期二第3-4节 创园1栋303设计工作坊",30/2,自动化与智能制造学院
机器学习系统设计,SDM374,专业选修课,双语,王振坤,十三级制,3.0,"1-16周,星期四第7-8节 创园1栋303设计工作坊; 1-16周,星期四第9-10节 创园1栋303设计工作坊",30/8,自动化与智能制造学院
工程师设计基础,SDM398,专业选修课,英文,FRED HAN,十三级制,3.0,"1-16周,星期五第5-6节 创园1栋512; 1-16周,星期五第7-8节 创园1栋512",30/0,自动化与智能制造学院
先进传感器件与应用,SDM467,专业选修课,双语,杨素,十三级制,3.0,"1-16周,星期一第5-6节 一教404; 1-15单周,星期三第5-6节 一教404",30/4,自动化与智能制造学院
先进设计与制造系统,SDM474,专业选修课,双语,陈园,十三级制,3.0,"1-16周,星期一第7-8节 创园1栋303设计工作坊; 1-16周,星期一第9-10节 创园1栋303设计工作坊",40/1,自动化与智能制造学院
电路分析基础,SME105,专业基础课,双语,呼唤,十三级制,3.0,"1-16周,星期一第7-8节 一教327; 1-15单周,星期三第9-10节 一教327",70/7,深港微电子学院
电路分析基础,SME105,专业基础课,双语,宋爱民,十三级制,3.0,"1-16周,星期三第5-6节 一教301; 1-15单周,星期五第7-8节 一教301",70/5,深港微电子学院
电磁场与电磁波,SME205,专业基础课,双语,李毅,十三级制,3.0,"1-15单周,星期一第5-6节 智华楼108; 1-16周,星期四第5-6节 智华楼108",100/3,深港微电子学院
信号与系统,SME206,专业基础课,英文,李嘉敏,十三级制,3.0,"1-16周,星期一第9-10节 一教324; 1-16周,星期二第5-6节 智华楼510机房",40/9,深港微电子学院
信号与系统,SME206,专业基础课,双语,汪敬,十三级制,3.0,"1-16周,星期四第9-10节 一教108; 1-16周,星期五第1-2节 智华楼508机房",60/3,深港微电子学院
模拟集成电路,SME211,专业基础课,双语,刘欢,十三级制,4.0,"1-16周,星期三第1-2节 工学院北楼139; 主任务: 1-16周,星期一第5-6节 一教108; 2-16双周,星期三第3-4节 一教108",35/0,深港微电子学院
模拟集成电路,SME211,专业基础课,双语,刘欢,十三级制,4.0,"1-16周,星期三第7-8节 工学院北楼139; 主任务: 1-16周,星期一第5-6节 一教108; 2-16双周,星期三第3-4节 一教108",35/1,深港微电子学院
数字集成电路,SME212,专业基础课,双语,黄嘉炜,十三级制,4.0,"1-16周,星期二第9-10节 工学院北楼139; 主任务: 1-16周,星期二第3-4节 智华楼206; 1-15单周,星期五第5-6节 智华楼206",35/4,深港微电子学院
数字集成电路,SME212,专业基础课,双语,黄嘉炜,十三级制,4.0,"1-16周,星期四第3-4节 工学院北楼139; 主任务: 1-16周,星期二第3-4节 智华楼206; 1-15单周,星期五第5-6节 智华楼206",35/5,深港微电子学院
数字集成电路,SME212,专业基础课,双语,黄嘉炜,十三级制,4.0,"1-16周,星期五第3-4节 工学院北楼139; 主任务: 1-16周,星期二第3-4节 智华楼206; 1-15单周,星期五第5-6节 智华楼206",35/5,深港微电子学院
半导体材料物理,SME213,专业基础课,双语,崔德虎,十三级制,3.0,"1-16周,星期一第3-4节 一教427; 1-15单周,星期三第3-4节 一教427",60/2,深港微电子学院
半导体材料物理,SME213,专业基础课,双语,张保平,十三级制,3.0,"1-16周,星期二第7-8节 一教427; 2-16双周,星期五第5-6节 一教427",60/5,深港微电子学院
半导体器件物理,SME214,专业基础课,双语,"LI YIDA（李毅达）,蒋苓利",十三级制,3.0,"1-16周,星期三第5-6节 一教224; 1-16周,星期四第1-2节 智华楼505机房",40/1,深港微电子学院
半导体器件物理,SME214,专业基础课,双语,周菲迟,十三级制,3.0,"1-16周,星期四第7-8节 一教225; 1-16周,星期四第9-10节 智华楼505机房",40/2,深港微电子学院
微电子前沿讲座I,SME301,专业选修课,双语,高源,二级制,1.0,"2-16双周,星期五第5-6节 一科报告厅",150/7,深港微电子学院
微电子学创新实验I,SME303,专业选修课,双语,崔德虎,十三级制,1.0,"1-16周,星期六第1-2节 无地点",150/13,深港微电子学院
超大规模集成电路工艺原理,SME305,专业核心课,双语,蒋苓利,十三级制,3.0,"1-11,16周,星期二第3-4节 智华楼505机房; 12-15周,星期二第3-4节 检测中心-超净间; 主任务: 1-16周,星期一第7-8节 一教226",40/9,深港微电子学院
超大规模集成电路工艺原理,SME305,专业核心课,双语,蒋苓利,十三级制,3.0,"1-11,16周,星期三第7-8节 智华楼505机房; 12-15周,星期三第7-8节 检测中心-超净间; 主任务: 1-16周,星期二第3-4节 一教226",40/1,深港微电子学院
CMOS模拟集成电路设计,SME307,专业核心课,双语,潘权,十三级制,3.0,"1-16周,星期二第9-10节 智华楼501机房; 主任务: 1-16周,星期二第5-6节 智华楼206",90/15,深港微电子学院
CMOS模拟集成电路设计,SME307,专业核心课,双语,黄嘉炜,十三级制,3.0,"1-16周,星期四第9-10节 智华楼508机房; 主任务: 1-16周,星期二第5-6节 智华楼206",60/8,深港微电子学院
先进半导体工艺实践,SME308,专业选修课,中文,刘欢,十三级制,3.0,"1-2周,星期四第5-8节 工学院北楼139; 3-12周,星期四第5-8节 检测中心-超净间; 主任务: 1-12周,星期一第5-6节 一教322",12/6,深港微电子学院
先进半导体工艺实践,SME308,专业选修课,中文,刘欢,十三级制,3.0,"1-2周,星期五第1-4节 一教222; 3-12周,星期五第1-4节 检测中心-超净间; 主任务: 1-12周,星期一第5-6节 一教322",12/3,深港微电子学院
微型计算机处理器设计,SME309,专业核心课,双语,林龙扬,十三级制,3.0,"1-16周,星期三第9-10节 智华楼511机房; 主任务: 1-16周,星期三第3-4节 一教107",50/9,深港微电子学院
微型计算机处理器设计,SME309,专业核心课,双语,黄嘉炜,十三级制,3.0,"1-16周,星期五第7-8节 智华楼511机房; 主任务: 1-16周,星期三第3-4节 一教107",50/9,深港微电子学院
微型计算机处理器设计,SME309,专业核心课,双语,黄嘉炜,十三级制,3.0,"1-16周,星期五第9-10节 智华楼511机房; 主任务: 1-16周,星期三第3-4节 一教107",50/4,深港微电子学院
集成电路版图设计基础,SME311,专业选修课,双语,蒋苓利,十三级制,1.0,"1-8周,星期五第1-4节 智华楼505机房",45/3,深港微电子学院
微纳传感器设计,SME315,专业选修课,双语,王敏,十三级制,3.0,"1-16周,星期三第5-6节 一教108; 1-15单周,星期五第5-6节 一教108",70/6,深港微电子学院
片上系统集成电路设计,SME317,专业选修课,双语,安丰伟,十三级制,3.0,"1-16周,星期三第5-6节 一教506; 1-16周,星期三第7-8节 智华楼507机房",40/5,深港微电子学院
半导体器件及封装基础,SME319,专业核心课,双语,"崔德虎(代),逯瑶",十三级制,3.0,"1,3-16周,星期二第7-8节 一教301; 2周,星期二第7-8节 一教301; 2周,星期四第3-4节 一教301; 4-16双周,星期四第3-4节 一教301",60/11,深港微电子学院
氮化镓半导体材料与器件导论,SME321,专业核心课,双语,李携曦,十三级制,3.0,"1-16周,星期一第3-4节 一教327; 1-15单周,星期四第3-4节 一教327",100/16,深港微电子学院
微电子前沿讲座III,SME401,专业选修课,双语,高源,十三级制,1.0,"2-16双周,星期五第5-6节 一科报告厅",130/13,深港微电子学院
微电子学创新实验III,SME403,专业选修课,双语,崔德虎,十三级制,1.0,"1-16周,星期六第1-2节 无地点",100/8,深港微电子学院
高阶微波电路与系统设计,SME5025,专业选修课,英文,方小虎,等级制,3.0,"1-16周,星期一第5-6节 智华楼210; 2-16双周,星期四第5-6节 智华楼210",50/1,深港微电子学院
射频与微波系统设计,SME5029,专业选修课,英文,刘晓光,等级制,4.0,"1-16周,星期一第3-4节 一教123; 1-15单周,星期三第5-6节 一教123; 1-16周,星期三第9-10节 工学院北楼139",50/1,深港微电子学院
科学与工程类专利基础,SMES202,专业选修课,双语,张国飙,二级制,1.0,"2-16双周,星期五第7-8节 一教111",100/9,深港微电子学院
概率论基础,STA203,专业基础课,双语,张卓松,十三级制,3.0,"1-16周,星期一第5-6节 一教111; 1-15单周,星期三第5-6节 一教111",90/11,统计与数据科学系
离散数学及其应用,STA204,专业基础课,双语,胡延庆,十三级制,3.0,"1-15单周,星期二第9-10节 智华楼108; 1-16周,星期四第9-10节 智华楼108",110/12,统计与数据科学系
数据科学导论,STA218,专业选修课,双语,马一方,十三级制,3.0,"1-16周,星期三第9-10节 智华楼501机房; 主任务: 1-16周,星期三第7-8节 一教111",47/8,统计与数据科学系
数据科学导论,STA218,专业选修课,双语,宋安琪,十三级制,3.0,"1-16周,星期三第9-10节 商学院341实验室; 主任务: 1-16周,星期三第7-8节 一教111",50/1,统计与数据科学系
工程概率统计,STA219,专业选修课,双语,陶宇心,十三级制,3.0,"1-16周,星期三第7-8节 一教110; 1-15单周,星期五第7-8节 一教110",100/3,统计与数据科学系
人工智能前沿,STA304,专业核心课,双语,孔芳,十三级制,3.0,"1-16周,星期二第5-6节 一教327; 2-16双周,星期四第3-4节 一教327",100/13,统计与数据科学系
大语言模型的原理与应用,STA324,专业必修课,双语,杨林易,十三级制,3.0,"1-16周,星期五第7-8节 智华楼503机房; 主任务: 1-16周,星期五第5-6节 商学院207",30/7,统计与数据科学系
大语言模型的原理与应用,STA324,专业必修课,双语,宋安琪,十三级制,3.0,"1-16周,星期五第7-8节 智华楼502机房; 主任务: 1-16周,星期五第5-6节 商学院207",30/6,统计与数据科学系
广义线性模型,STA327,专业选修课,双语,CHEN XIN（陈欣）,十三级制,3.0,"1-16周,星期一第5-6节 商学院225; 2-16双周,星期三第5-6节 商学院225",30/1,统计与数据科学系
回归分析,STA329,专业核心课,双语,李挺,十三级制,3.0,"1-16周,星期四第5-6节 智华楼106; 2-16双周,星期一第9-10节 智华楼106",120/22,统计与数据科学系
高级自然语言处理,STA5007,专业选修课,中文,陈冠华,等级制,3.0,"1-16周,星期一第9-10节 智华楼208; 2-16双周,星期三第3-4节 智华楼108",130/2,统计与数据科学系
统计前沿选讲II,STA5102,专业选修课,中文,魏鸿鑫,等级制,3.0,"1-16周,星期一第5-6节 商学院341实验室; 2-16双周,星期三第5-6节 商学院341实验室",55/1,统计与数据科学系
